query,latitude,longitude
"RUA JESUINO DE ARRUDA, 1911 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-642",-22.0195223,-47.8774342
"AVENIDA ALMIR VILLAS BOAS, 1100 - SALA  12 - PARQUE TECNOLOGICO DAMHA I SAO CARLOS - São Carlos/SP - CEP 13565-252",-21.961917114426,-47.890952540511
"RUA QUINZE DE NOVEMBRO, 3195 - SALA  06 - CHACARA SAO JOAO - São Carlos/SP - CEP 13569-220",-22.0180395,-47.891154
"RUA CORIOLANO JOSE GIBERTONI, 695 - JARDIM PAULISTA - São Carlos/SP - CEP 13574-430",-22.020698018382,-47.905207978517
"RUA OSCAR DE SOUZA GERIBELO, 64 - EDIF  JULIANA M. PERES    APT   121                 PAVMTO13 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-031",-22.0180395,-47.891154
"RUA COLOMBIA, 445 - VILA BRASILIA - São Carlos/SP - CEP 13566-630",-21.997515979222,-47.878874972406
"RUA DONA ALEXANDRINA, 2602 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-290",-22.0155298,-47.889703
"RUA PASCOAL MECCA, 136 - JARDIM REAL - São Carlos/SP - CEP 13567-320",-22.002571985127,-47.8725179694
"RUA QUINZE DE NOVEMBRO, 2572 - SALA  01                  LETRA A - CENTRO - São Carlos/SP - CEP 13560-241",-22.0180395,-47.891154
"AVENIDA OTTO WERNER ROSEL, 777 - CASA  277 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",-22.0180395,-47.891154
"RUA RAIMUNDO ROMANELLI, 80 - PARQUE DOS TIMBURIS - São Carlos/SP - CEP 13569-706",-22.0188121,-47.8609457
"AVENIDA DOUTOR CARLOS BOTELHO, 2575 - SALA  03 - CENTRO - São Carlos/SP - CEP 13560-251",-22.0180395,-47.891154
"8A RUA MAJOR MANOEL ANTONIO DE MATTOS, 499 - JARDIM RICETTI - São Carlos/SP - CEP 13560-831",-22.0180395,-47.891154
"RUA LOURENCO INNOCENTINI, 601 - PARQUE SABARA - São Carlos/SP - CEP 13567-620",-22.010903604378,-47.865005067922
"RUA MIGUEL PETRONI, 1805 - JARDIM BANDEIRANTES - São Carlos/SP - CEP 13562-190",-22.0180395,-47.891154
"RUA VICENTE PELLICANO, 1285 - JARDIM DE CRESCI - São Carlos/SP - CEP 13571-000",-22.030961269199,-47.862215607492
"RUA SETE DE SETEMBRO, 2563 - SALA  01 - CENTRO - São Carlos/SP - CEP 13560-180",-22.0180395,-47.891154
"RUA PADRE TEIXEIRA, 3099 - SALA  02 - CENTRO - São Carlos/SP - CEP 13560-210",-22.0180395,-47.891154
"RUA DOS JASMINS, 82 - CIDADE JARDIM - São Carlos/SP - CEP 13566-517",-22.0022936,-47.8921611
"RUA MIGUEL JOAO, 780 - SALA  02 - JARDIM BANDEIRANTES - São Carlos/SP - CEP 13562-180",-22.0180395,-47.891154
"PASSEIO DOS FLAMBOYANTS, 200 - LOTE  169                 QUADRAAI LOTE 01/02 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-352",-22.0180395,-47.891154
"RUA QUINZE DE NOVEMBRO, 3195 - SALA  02 - CHACARA SAO JOAO - São Carlos/SP - CEP 13569-220",-22.0180395,-47.891154
"RUA EPISCOPAL, 2116 - CENTRO - São Carlos/SP - CEP 13560-049",-22.0145048,-47.8917374
"AVENIDA SALLUM, 461 - VILA PRADO - São Carlos/SP - CEP 13574-040",-22.0180395,-47.891154
"RUA SEBASTIAO DE ABREU SAMPAIO, 1503 - VILA BOA VISTA 1 - São Carlos/SP - CEP 13575-040",-22.037004005181,-47.903133960396
"RUA DOUTOR MARINO COSTA TERRA, 1000 - CASA  148                 COND  VL VERDE SABARA - VILA NERY - São Carlos/SP - CEP 13567-640",-22.016247982167,-47.859836988086
"RUA IWAGIRO TOYAMA, 558 - SALA  02 - JARDIM PAULISTANO - São Carlos/SP - CEP 13564-380",-21.988572991448,-47.897459998679
"RUA CONDE DO PINHAL, 2141 - EDIF  PEDRA BRANCA        LOJA  01 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-648",-22.0180395,-47.891154
"RUA GENERAL OSORIO, 840 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-640",-22.0218374,-47.8970478
"RUA JERONIMO COSTA TERRA, 79 - VILA BOA VISTA 1 - São Carlos/SP - CEP 13575-006",-22.032403218714,-47.903531302262
"RUA QUINTINO BOCAIUVA, 306 - VILA BOA VISTA - São Carlos/SP - CEP 13574-003",-22.03001,-47.9009242
"RUA DOUTORA FABIANA PORTO MORASCO, 20 - LOJA  03 - JARDIM ALVORADA - São Carlos/SP - CEP 13562-342",-22.009474985306,-47.906572971449
"ALAMEDA DAS HORTENCIAS, 105 - EDIF  JARDIM DOS GIRASSOISAPT   11 - CIDADE JARDIM - São Carlos/SP - CEP 13566-533",-22.001723987982,-47.894390964831
"RUA FRANCISCO FERREIRA, 1918 - VILA FARIA - São Carlos/SP - CEP 13569-004",-22.0161674,-47.8750012
"RUA BERNARDINO FERNANDES NUNES, 635 - BRCAO 17                  BLOCO B - CIDADE JARDIM - São Carlos/SP - CEP 13566-490",-21.99519699998,-47.891384040886
"RUA PROFESSORA LUIZA GALVAO, 180 - JARDIM EMBARE - São Carlos/SP - CEP 13563-880",-21.9661936,-47.9432175
"AVENIDA SALLUM, 787 - VILA PRADO - São Carlos/SP - CEP 13574-040",-22.0180395,-47.891154
"RUA JOAO DE CAMPOS PENTEADO, 31 - JARDIM SAO RAFAEL - São Carlos/SP - CEP 13568-020",-22.0175589,-47.8512383
"RUA ERVIRA BRASSE CREMPE, 529 - RESIDENCIAL ITAMARATI - São Carlos/SP - CEP 13568-782",-21.9987115,-47.8531396
"RUA PASCOAL MECCA, 136 - SALA  B - JARDIM REAL - São Carlos/SP - CEP 13567-320",-22.002571985127,-47.8725179694
"RUA PERNAMBUCO, 41 - JARDIM PACAEMBU - São Carlos/SP - CEP 13572-380",-22.0389215,-47.894446
"RUA CID SILVA CESAR, 575 - TERREOTERREO - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-400",-22.002592981794,-47.915238015314
"RUA JOSE BONIFACIO, 122 - SALA  A - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13560-610",-22.0180395,-47.891154
"RUA VICENTE PELICANO, 1210 - SALA 01 TERREO - JARDIM DONA FRANCISCA - São Carlos/SP - CEP 13571-000",-22.031048998251,-47.862854976143
"AVENIDA BRASILINO DAMHA, 750 - SETOR 13                  CASA  242 - CONDOMINIO VILLAGE SAO CARLOS IV - São Carlos/SP - CEP 13565-440",-21.9868301,-47.8940243
"RUA PROFESSOR JOSE FERRAZ CAMARGO, 350 - APT   627 - VILA CELINA - São Carlos/SP - CEP 13566-440",-22.0180395,-47.891154
"RUA AMBROSIO DOS SANTOS, 286 - PLANALTO PARAISO - São Carlos/SP - CEP 13562-000",-22.009236981165,-47.91210896704
"RUA JOSE MISSALI, 980 - PARQUE SANTA FELICIA - São Carlos/SP - CEP 13562-405",-22.003712007778,-47.916910959369
"RUA ITALIA, 171 - VILA PRADO - São Carlos/SP - CEP 13574-240",-22.0294341,-47.8939724
"RUA GEMINIANO COSTA, 1221 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-641",-22.0207431,-47.8940614
"RUA RAY WESLEY HERRICK, 1501 - SETOR 3                   CASA  82 - RESID. VILLAGE SAO CARLOS I - São Carlos/SP - CEP 13565-090",-22.0180395,-47.891154
"PASSEIO DAS PALMEIRAS, 520 - APT   163                 BLOCO 01 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-353",-22.018289981418,-47.918390030003
"RUA SAO PAULO, 1677 - CENTRO - São Carlos/SP - CEP 13560-053",-22.0126052,-47.8860625
"RUA TREZE DE MAIO, 3851 - SALA  01 - VILA FARIA - São Carlos/SP - CEP 13569-040",-22.018097993926,-47.872876966313
"RUA ROSALINO BELLINI, 58 - COND  PQ DOS COQUEIROS    LOJA  02 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-050",-22.001520014369,-47.904005007774
"RUA RUTH BLOEN SOUTO, 110 - EDIF  JATOBA              APT   54                  PAVMTO7 - LOTEAMENTO SAO CARLOS CLUB - São Carlos/SP - CEP 13560-044",-22.009870988321,-47.894854986991
"RUA GEORG PTAK, 252 - JARDIM SAO PAULO - São Carlos/SP - CEP 13570-420",-22.035595,-47.8749758
"RUA SEBASTIAO SAMPAIO OSORIO, 1317 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-320",-21.9983319,-47.9195919
"RUA MADRE SAINT BERNARD, 746 - JARDIM PARAISO - São Carlos/SP - CEP 13561-190",-22.0097746,-47.9024927
"RUA MAESTRO JOAO SEPPE, 901 - SALA  C - JARDIM PARAISO - São Carlos/SP - CEP 13561-180",-22.0180395,-47.891154
"RUA VICENTE D AQUINO, 426 - A - JARDIM RICETTI - São Carlos/SP - CEP 13570-060",-22.0253603,-47.8774981
"RUA SAO SEBASTIAO, 1030 - SALA  1 - PARQUE SANTA MONICA - São Carlos/SP - CEP 13561-207",-22.013421017683,-47.900093005924
"RUA MARECHAL DEODORO, 2485 - CENTRO - São Carlos/SP - CEP 13560-200",-22.0151612,-47.8953087
"AVENIDA TEIXEIRA DE BARROS, 1120 - FUNDOSSALA B - VILA PRADO - São Carlos/SP - CEP 13574-033",-22.0180395,-47.891154
"RUA MARECHAL DEODORO, 2476 - SALA  01 - CENTRO - São Carlos/SP - CEP 13560-201",-22.0180395,-47.891154
"RUA JOAQUIM DA CRUZ PENALVA, 143 - CASA  FRENTE - JARDIM SAO JOAO BATISTA - São Carlos/SP - CEP 13566-810",-22.004226991909,-47.879682987872
"RUA PADRE TEIXEIRA, 2441 - CENTRO - São Carlos/SP - CEP 13560-210",-22.0140905,-47.8838182
"RUA BENTO CARLOS, 799 - CENTREVILLE - São Carlos/SP - CEP 13560-660",-22.0223466,-47.8856763
"RUA QUINZE DE NOVEMBRO, 1630 - CENTRO - São Carlos/SP - CEP 13560-240",-22.012518,-47.8946492
"AVENIDA TEIXEIRA DE BARROS, 671 - : FRENTE; - VILA PRADO - São Carlos/SP - CEP 13574-033",-22.0180395,-47.891154
"RUA ENGENHEIRO MARCO ANTONIO NAGLIATI, 1053 - RESIDENCIAL SALTO DO MONJOLINHO - São Carlos/SP - CEP 13575-784",-22.0339005,-47.9119069
"RUA ARISTIDES DE SANTI, 63 - AZULVILLE I - São Carlos/SP - CEP 13571-150",-22.0180395,-47.891154
"RUA QUINZE DE NOVEMBRO, 2378 - APT   22 - CENTRO - São Carlos/SP - CEP 13560-241",-22.0180395,-47.891154
"RUA JOSE BONIFACIO, 1.929 - SALA  03 - CENTRO - São Carlos/SP - CEP 13560-610",-22.0180395,-47.891154
"RUA CORONEL JOSE AUGUSTO DE OLIVEIRA SALLES, 319 - VILA IZABEL - São Carlos/SP - CEP 13570-820",-22.03946,-47.881046
"RUA TIRADENTES, 832 - JARDIM MACARENCO - São Carlos/SP - CEP 13560-430",-22.0180395,-47.891154
"RUA ANTONIO MASSELLI, 74 - JARDIM NOVA SAO CARLOS - São Carlos/SP - CEP 13570-110",-22.0180395,-47.891154
"AVENIDA ANTONIO MARTINEZ CARRERA FILHO, 261 - SALA  B - CEAT - São Carlos/SP - CEP 13573-420",-22.072691005688,-47.881385017131
"AVENIDA DOM CARMINE ROCCO, 281 - JARDIM TANGARA - São Carlos/SP - CEP 13568-120",-22.0180395,-47.891154
"AVENIDA LIBERDADE, 321 - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-331",-21.998314984142,-47.897426973981
"ALAMEDA MARIANA, 64 - PARQUE SABARA - São Carlos/SP - CEP 13567-680",-22.0127753,-47.8588747
"TRAVESSA FRANCISCO LATORRE PRIMO, 210 - BLOCO 11                  APT   302 - RESIDENCIAL PARATI - São Carlos/SP - CEP 13563-810",-21.992544153776,-47.916442854303
"RUA RAIMUNDO CORREA, 201 - VILA MARCELINO - São Carlos/SP - CEP 13570-591",-22.0180395,-47.891154
"RUA LYDIA MATHIAS PISANI, 201 - VILA CONCEICAO - São Carlos/SP - CEP 13572-544",-22.0482063,-47.8916606
"RUA TREZE DE MAIO, 1337 - FUNDOS - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-647",-22.0180395,-47.891154
"PASSEIO DAS PALMEIRAS, 520 - BLOCO 01                  APT   81 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-353",-22.018289981418,-47.918390030003
"RUA EPISCOPAL, 2400 - CENTRO - São Carlos/SP - CEP 13560-049",-22.0145048,-47.8917374
"RUA DOUTOR DOMINGOS THEODORO DE MENDONCA, 907 - JARDIM MERCEDES - São Carlos/SP - CEP 13570-501",-22.029926996692,-47.883619967794
"RUA VICENTE D'AQUINO, 328 - JARDIM RICETTI - São Carlos/SP - CEP 13570-060",-22.0253603,-47.8774981
"RUA AGINALDO MELO NUNES, 510 - JARDIM EMBARE - São Carlos/SP - CEP 13563-892",-21.9648196,-47.9392813
"RUA CONDE DO PINHAL, 1762 - CXPST 84 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-648",-22.0180395,-47.891154
"RUA BATISTA LAURA RICETTI, 879 - QUADRA63                  LOTE  07 - JARDIM BEATRIZ - São Carlos/SP - CEP 13575-130",-22.039345992747,-47.908066039862
"PASSEIO DAS PALMEIRAS, 321 - CASA  110 - SWISS PARK RESIDENCIAL - São Carlos/SP - CEP 13561-410",-22.01777947954,-47.918235865664
"PASSEIO DOS FLAMBOYANTS, 60 - COND  TRIADE 02           EDIF  SAO PAULO           CONJ  707                 GARAGEVG 70 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-352",-22.0180395,-47.891154
"RUA MARECHAL DEODORO, 1460 - APT   23 - CENTRO - São Carlos/SP - CEP 13560-200",-22.0180395,-47.891154
"RUA EUGENIO FRANCO DE CAMARGO, 2481 - JARDIM BRASIL - São Carlos/SP - CEP 13569-270",-22.0217666,-47.8778679
"RUA BRASILIANO BENTO, 420 - JARDIM EMBARE - São Carlos/SP - CEP 13563-894",-21.9644267,-47.9388423
"RODOVIA WASHINGTON LUIZ, 50 - KM    226 738 M - JARDIM GUANABARA - São Carlos/SP - CEP 13565-905",-22.0180395,-47.891154
"RUA VICENTE PELICANO, 1285 - JARDIM DE CRESCI - São Carlos/SP - CEP 13571-000",-22.0305874,-47.865975
"AVENIDA SAO CARLOS, 233 - LOJA  01 - CENTRO - São Carlos/SP - CEP 13560-010",-22.0180395,-47.891154
"AVENIDA JOSE FERRO, 146 - PORTAL DO SOL - São Carlos/SP - CEP 13569-420",-22.023783019755,-47.873613987059
"AVENIDA JOSE PEREIRA LOPES, 1225 - JARDIM BOTAFOGO 1 - São Carlos/SP - CEP 13575-380",-22.024916001607,-47.910021034959
"AVENIDA JOSE PEREIRA LOPES, 1225 - SALA: 4; - JARDIM BOTAFOGO 1 - São Carlos/SP - CEP 13575-380",-22.024916001607,-47.910021034959
"RUA ALMIR JOSE TADEU PASCHOALIN, 98 - JARDIM MEDEIROS - São Carlos/SP - CEP 13575-173",-22.039253,-47.9133011
"ALAMEDA DAS CEREJEIRAS, 145 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-356",-22.015100765162,-47.91796272398
"RUA DIRCEU VIDAL, 130 - JARDIM SANTA JULIA - São Carlos/SP - CEP 13562-145",-22.003635019997,-47.907732021021
"RUA DOUTOR PROCOPIO TOLEDO MALTA, 62 - MORADA DOS DEUSES - São Carlos/SP - CEP 13562-291",-21.9978085,-47.9135991
"TRAVESSA ORQUIDEA REIS ORTEGA, 630 - RESIDENCIAL PARQUE DOURADINHO - São Carlos/SP - CEP 13568-688",-22.019264503391,-47.845300001952
"RUA CIDADE DE MILAO, 886 - VILA PRADO - São Carlos/SP - CEP 13574-230",-22.034345014037,-47.90030196677
"RUA PERNAMBUCO, 720 - JARDIM PACAEMBU - São Carlos/SP - CEP 13572-380",-22.0389215,-47.894446
"RUA EPISCOPAL, 880 - CENTRO - São Carlos/SP - CEP 13560-570",-22.0228944,-47.8915002
"AVENIDA ROMUALDO VILLANI, 241 - BLOCO A - JARDIM IPANEMA - São Carlos/SP - CEP 13563-651",-21.987124770825,-47.927209700131
"RUA MAESTRO JOAO SEPPE, 900 - : SALA 111; - JARDIM PARAISO - São Carlos/SP - CEP 13561-180",-22.0180395,-47.891154
"RUA MIGUEL PETRONI, 530 - CASA  B - JARDIM BANDEIRANTES - São Carlos/SP - CEP 13562-190",-22.0180395,-47.891154
"AVENIDA DOUTOR CARLOS BOTELHO, 2255 - CENTRO - São Carlos/SP - CEP 13560-250",-22.0180395,-47.891154
"AVENIDA MIGUEL DAMHA, 1000 - CASA  80 - PARQUE TECNOLOGICO DAMHA I SAO CARLOS - São Carlos/SP - CEP 13565-251",-22.0180395,-47.891154
"RUA DONA ALEXANDRINA, 647 - CENTRO - São Carlos/SP - CEP 13560-290",-22.0155298,-47.889703
"RUA LUIZ PAULILLO FILHO, 60 - RESIDENCIAL PARATI - São Carlos/SP - CEP 13563-808",-21.9918463,-47.9171594
"RUA RODOLFO LUPORINI, 330 - APT   404 - PARQUE INDUSTRIAL - São Carlos/SP - CEP 13564-520",-21.990429149234,-47.900837389021
"AVENIDA SALLUM, 821 - VILA PRADO - São Carlos/SP - CEP 13574-040",-22.0180395,-47.891154
"AVENIDA DOUTOR CARLOS BOTELHO, 2120 - SALA  04 - CENTRO - São Carlos/SP - CEP 13560-251",-22.0180395,-47.891154
"RUA LUIZ BARBOSA DE CAMPOS, 420 - JARDIM ALVORADA - São Carlos/SP - CEP 13562-330",-22.008193015125,-47.906383959533
"RUA SAO SEBASTIAO, 2585 - BRCAO . - CENTRO - São Carlos/SP - CEP 13560-230",-22.0180395,-47.891154
"RUA AQUIDABAN, 1487 - ANDAR 3.                  SALA  A - CENTRO - São Carlos/SP - CEP 13560-120",-22.0180395,-47.891154
"RUA MARCOLINO LOPES BARRETO, 1147 - SALA: 1; - CENTREVILLE - São Carlos/SP - CEP 13560-400",-22.018511012205,-47.881861025412
"RUA CONDE DO PINHAL, 1762 - CXPST 18 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-648",-22.0180395,-47.891154
"PASSEIO DOS FLAMBOYANTS, 200 - LOJA  113 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-352",-22.0180395,-47.891154
"RUA DOM PEDRO II, 1330 - SALA  1 - TERREO - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-320",-22.0180395,-47.891154
"RUA DOUTOR OMAR PACHECO SOUZA, 70 - PORTAL DO SOL - São Carlos/SP - CEP 13569-430",-22.0244643,-47.8732464
"AVENIDA DOUTOR CARLOS BOTELHO, 1816 - SALA  33 - CENTRO - São Carlos/SP - CEP 13560-250",-22.0180395,-47.891154
"RUA SAO PAULO, 1.690 - CENTRO - São Carlos/SP - CEP 13560-053",-22.0146191,-47.8857746
"RUA CAJUCY ACCIOLY WANDERLEY, 220 - VILA ELIZABETH - São Carlos/SP - CEP 13560-490",-22.005080982114,-47.884682960755
"RUA RUI BARBOSA, 583 - SALA  1 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-330",-22.0180395,-47.891154
"RUA FRANCISCO SCHIAVONE, 780 - CASA  1 - JARDIM BEATRIZ - São Carlos/SP - CEP 13575-070",-22.032468012549,-47.908684959593
"RUA FRANCISCO MARIGO, 1263 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-090",-22.0435961,-47.8886718
"RUA SAO SEBASTIAO, 2304 - 1 ANDAR - SALA 1 - CENTRO - São Carlos/SP - CEP 13560-230",-22.0180395,-47.891154
"RUA BENTO CARLOS, 663 - CASA  A - CENTREVILLE - São Carlos/SP - CEP 13560-660",-22.022443004894,-47.888985978388
"RUA QUINZE DE NOVEMBRO, 3195 - SALA  09 - CHACARA SAO JOAO - São Carlos/SP - CEP 13569-220",-22.0180395,-47.891154
"PASSEIO DOS FLAMBOYANTS, 60 - TRIADE                    TORRE SAO PAULO     SALA  601 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-352",-22.0180395,-47.891154
"RUA ARISTIDES DE SANTI, 33 - AZULVILLE I - São Carlos/SP - CEP 13571-150",-22.0180395,-47.891154
"RUA QUINZE DE NOVEMBRO, 3195 - SALA  23 - CENTRO - São Carlos/SP - CEP 13560-240",-22.0180395,-47.891154
"RUA SAO SEBASTIAO, 2646 - SALA  A - CENTRO - São Carlos/SP - CEP 13560-230",-22.0180395,-47.891154
"RUA VISCONDE DE INHAUMA, 1543, - APT   32 - CENTRO - São Carlos/SP - CEP 13560-190",-22.0180395,-47.891154
"RUA ANTONIO MARTINES CARRERA, 201 - JARDIM BEATRIZ - São Carlos/SP - CEP 13575-090",-22.034192002394,-47.90882803868
"RUA SAO JOAQUIM, 550 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-300",-22.0236834,-47.8885162
"AVENIDA DOUTOR JOSE PEDRO PEDROSA, 1001 - JARDIM JOCKEY CLUBE - São Carlos/SP - CEP 13565-095",-21.970686010071,-47.890301015177
"RUA VITORIO BONUCCI, 108 - JARDIM TANGARA - São Carlos/SP - CEP 13568-110",-22.017198992901,-47.855190982975
"RUA ANTONIO FRANCISCO NOVO, 216 - CONJUNTO HABITACIONAL DOM CONSTANTINO AMSTALDEN - São Carlos/SP - CEP 13568-826",-21.997449923054,-47.865987523702
"RUA MARECHAL DEODORO, 1460 - APT   162                 COND  RES ANNELISE - CENTRO - São Carlos/SP - CEP 13560-200",-22.0180395,-47.891154
"RUA RHEDA WIDENBRUCK, 590 - RESIDENCIAL SAMAMBAIA - São Carlos/SP - CEP 13565-550",-21.954084016361,-47.886578025244
"RUA NOSSA SENHORA AUXILIADORA, 638 - PLANALTO PARAISO - São Carlos/SP - CEP 13562-110",-22.0180395,-47.891154
"RUA NOVE DE JULHO, 1380 - SALA  08                  ANDAR SEGUNDO - CENTRO - São Carlos/SP - CEP 13560-042",-22.0180395,-47.891154
"RUA MARECHAL DEODORO, 1645 - APT   92 - CENTRO - São Carlos/SP - CEP 13560-200",-22.0180395,-47.891154
"AVENIDA MIGUEL DAMHA, 1400 - CASA  230 - PARQUE TECNOLOGICO DAMHA I SAO CARLOS - São Carlos/SP - CEP 13565-251",-22.0180395,-47.891154
"RUA CONDE DO PINHAL, 1762 - CXPST 124 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-648",-22.0180395,-47.891154
"AVENIDA DOUTOR CARLOS BOTELHO, 1886 - CENTRO - São Carlos/SP - CEP 13560-250",-22.0180395,-47.891154
"RUA VITORIO GIOMETTI, 735 - APT   11                  BLOCO ITAMAMBUCA - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-330",-21.996509019284,-47.90009501758
"RUA ADOLFO CATANI, 676 - APT   14 - JARDIM MACARENCO - São Carlos/SP - CEP 13560-470",-22.0180395,-47.891154
"PASSEIO DAS PALMEIRAS, 501 - APT   52 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-353",-22.017225982629,-47.917831040881
"RUA CAMPOS SALLES, 2595 - QUADRA003 LOC 006         LOTE  020 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-350",-22.0180395,-47.891154
"AVENIDA PROFESSOR LUIZ AUGUSTO DE OLIVEIRA, 91 - VILA MARINA - São Carlos/SP - CEP 13566-340",-22.0180395,-47.891154
"RUA RAY WESLEY HERRICK, 1501 - SETOR 01                  CASA  36 - RESID. VILLAGE SAO CARLOS I - São Carlos/SP - CEP 13565-090",-22.0180395,-47.891154
"RUA DONA MARIA IZABEL DE OLIVEIRA BOTELHO, 1621 - SALA  02 - JARDIM BRASIL - São Carlos/SP - CEP 13569-265",-22.0180395,-47.891154
"RUA JACINTO FAVORETO, 386 - COND  RES. MARIA LUIZA    APT   1002 - JARDIM MACARENCO - São Carlos/SP - CEP 13560-462",-22.0180395,-47.891154
"RUA DOUTOR JOAO SABINO, 1112 - CASA - VILA BOA VISTA 1 - São Carlos/SP - CEP 13575-050",-22.034252016821,-47.905871992887
"RUA EPISCOPAL, 904 - CENTRO - São Carlos/SP - CEP 13560-570",-22.0220528,-47.8915839
"AVENIDA GETULIO VARGAS, 830 - VILA LUTFALLA - São Carlos/SP - CEP 13570-390",-22.0180395,-47.891154
"1A AVENIDA SAO CARLOS, 2205 - EDIF  RACZ CENTER         SALA  301 - CENTRO - São Carlos/SP - CEP 13560-900",-22.013845980174,-47.890781968781
"PASSEIO DOS FLAMBOYANTS, 60 - COND  TRIADE 2            CONJ  906 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-352",-22.0180395,-47.891154
"RUA SAO JOAO BATISTA DE LA SALLE, 285 - JARDIM CARDINALLI - São Carlos/SP - CEP 13569-535",-22.021565474322,-47.87273234488
"RUA RAY WESLEY HERRICK, 1501 - CASA  218 - JARDIM JOCKEI CLUB A - São Carlos/SP - CEP 13565-090",-22.0180395,-47.891154
"RUA DOUTOR MARINO COSTA TERRA, 1000 - CASA  38 - PARQUE SABARA - São Carlos/SP - CEP 13567-640",-22.015843010515,-47.860006973082
"AVENIDA OTTO WERNER ROSEL, 1455 - BLOCO LC. Q. BCASA 537 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",-22.0180395,-47.891154
"AVENIDA ROMUALDO VILLANI, 821 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-651",-21.986591006623,-47.926619969274
"RUA JACINTO FAVORETO, 550 - JARDIM MACARENGO - São Carlos/SP - CEP 13560-462",-22.0180395,-47.891154
"AVENIDA JOSE FERRAZ, 511 - SAMAMBAIA RESIDENCIAL - São Carlos/SP - CEP 13565-525",-21.954900916645,-47.885695075563
"PASSEIO DOS FLAMBOYANTS, 60 - COND  TRIADE 02           EDIF  SAO PAULO           CONJ  801 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-352",-22.0180395,-47.891154
"RUA JESUINO DE ARRUDA, 1306 - APT   108                 EDIF  RESIDENCIAL SINEU - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-642",-22.019874999309,-47.898353006643
"RUA EPISCOPAL, 2065 - CENTRO - São Carlos/SP - CEP 13560-049",-22.0145048,-47.8917374
"RUA DAS ORQUIDEAS, 787 - SALA  01 - CIDADE JARDIM - São Carlos/SP - CEP 13566-520",-21.997480471898,-47.892940457148
"RUA JOSE DUARTE DE SOUZA, 700 - PISO SUPERIOR - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-030",-21.997055016457,-47.899576010136
"RUA FRANCISCO MARICONDI, 254 - VILA MARINA - São Carlos/SP - CEP 13566-400",-21.995082000268,-47.888922024467
"AVENIDA FRANCISCO FALVO, 670 - RESIDENCIAL SAMAMBAIA - São Carlos/SP - CEP 13565-545",-21.953533995875,-47.887268023513
"RUA JOSE MISSALI, 820 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-405",-22.004188016059,-47.916144015228
"RUA MONTEIRO LOBATO, 2080 - SALA  B - JARDIM BRASIL - São Carlos/SP - CEP 13569-290",-22.013290008536,-47.876813024225
"RUA MONTEIRO LOBATO, 2080 - JARDIM BRASIL - São Carlos/SP - CEP 13569-290",-22.0191784,-47.8769114
"RUA NOSSA SENHORA AUXILIADORA, 620 - CASA  02 - PLANALTO PARAISO - São Carlos/SP - CEP 13562-110",-22.0180395,-47.891154
"RUA CONDE DO PINHAL, 1762 - CXPST 116 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-648",-22.0180395,-47.891154
"RUA ABRAHAO JOAO, 244 - APT   32 - JARDIM BANDEIRANTES - São Carlos/SP - CEP 13562-150",-22.0180395,-47.891154
