query,norm_base,expects_house,has_km,candidates,reason
"RUA ROSARIA CERRI CARUSO, 91 - N.RES.CASTELO BRANCO - São Carlos/SP - CEP 13571-110","{'street': 'RUA ROSARIA CERRI CARUSO, 91, N.RES.CASTELO BRANCO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13571-110'}",False,False,"[{""street"": ""RUA ROSARIA CERRI CARUSO, 91, N.RES.CASTELO BRANCO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13571-110""}, {""street"": ""RUA ROSARIA CERRI CARUSO, 91, N.RES.CASTELO BRANCO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13571-110"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA ROSARIA CERRI CARUSO, 91, N.RES.CASTELO BRANCO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA EPISCOPAL, 2065 - LOJA A - CENTRO - São Carlos/SP - CEP 13560-049","{'street': 'RUA EPISCOPAL, 2065', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-049'}",True,False,"[{""street"": ""RUA EPISCOPAL, 2065"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-049""}, {""street"": ""RUA EPISCOPAL, 2065"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-049"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA EPISCOPAL, 2065, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA SAO CARLOS, 2434 - SALA 1 - CENTRO - São Carlos/SP - CEP 13560-002","{'street': 'AV ENIDA SAO CARLOS, 2434', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-002'}",True,False,"[{""street"": ""AV ENIDA SAO CARLOS, 2434"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-002""}, {""street"": ""AV ENIDA SAO CARLOS, 2434"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-002"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA SAO CARLOS, 2434, São Carlos, SP, Brasil""]",no_valid_hit
"ALAMEDA DAS PITANGUEIRAS, 227 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-359","{'street': 'ALAMEDA DAS PITANGUEIRAS, 227, PARQUE FABER CASTELL I, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13561-359'}",False,False,"[{""street"": ""ALAMEDA DAS PITANGUEIRAS, 227, PARQUE FABER CASTELL I, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13561-359""}, {""street"": ""ALAMEDA DAS PITANGUEIRAS, 227, PARQUE FABER CASTELL I, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13561-359"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""ALAMEDA DAS PITANGUEIRAS, 227, PARQUE FABER CASTELL I, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA PAULO FRAGOSO COIMBRA, 258 - JARDIM ALVORADA - São Carlos/SP - CEP 13562-340","{'street': 'RUA PAULO FRAGOSO COIMBRA, 258, JARDIM ALVORADA, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13562-340'}",False,False,"[{""street"": ""RUA PAULO FRAGOSO COIMBRA, 258, JARDIM ALVORADA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13562-340""}, {""street"": ""RUA PAULO FRAGOSO COIMBRA, 258, JARDIM ALVORADA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13562-340"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA PAULO FRAGOSO COIMBRA, 258, JARDIM ALVORADA, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA SAO JOAQUIM, 2793 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-280","{'street': 'RUA SAO JOAQUIM, 2793, VILA COSTA DO SOL, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13566-280'}",False,False,"[{""street"": ""RUA SAO JOAQUIM, 2793, VILA COSTA DO SOL, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13566-280""}, {""street"": ""RUA SAO JOAQUIM, 2793, VILA COSTA DO SOL, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13566-280"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA SAO JOAQUIM, 2793, VILA COSTA DO SOL, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA GETULIO VARGAS, 743 - LOJA  4 - VILA LUTFALLA - São Carlos/SP - CEP 13570-672","{'street': 'AV ENIDA GETULIO VARGAS, 743', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13570-672'}",True,False,"[{""street"": ""AV ENIDA GETULIO VARGAS, 743"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13570-672""}, {""street"": ""AV ENIDA GETULIO VARGAS, 743"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13570-672"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA GETULIO VARGAS, 743, São Carlos, SP, Brasil""]",no_valid_hit
"RUA FRANCISCO SCHIAVONE, 1409 - VILA BOA VISTA - São Carlos/SP - CEP 13575-070","{'street': 'RUA FRANCISCO SCHIAVONE, 1409, VILA BOA VISTA, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13575-070'}",False,False,"[{""street"": ""RUA FRANCISCO SCHIAVONE, 1409, VILA BOA VISTA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13575-070""}, {""street"": ""RUA FRANCISCO SCHIAVONE, 1409, VILA BOA VISTA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13575-070"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA FRANCISCO SCHIAVONE, 1409, VILA BOA VISTA, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA MIGUEL DAMHA, 1400 - CASA  105 - PARQUE TECNOLOGICO DAMHA I SAO CARLOS - São Carlos/SP - CEP 13565-251","{'street': 'AV ENIDA MIGUEL DAMHA, 1400, CASA 105, PARQUE TECNOLOGICO DAMHA I SAO CARLOS, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13565-251'}",False,False,"[{""street"": ""AV ENIDA MIGUEL DAMHA, 1400, CASA 105, PARQUE TECNOLOGICO DAMHA I SAO CARLOS, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13565-251""}, {""street"": ""AV ENIDA MIGUEL DAMHA, 1400, CASA 105, PARQUE TECNOLOGICO DAMHA I SAO CARLOS, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13565-251"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA MIGUEL DAMHA, 1400, CASA 105, PARQUE TECNOLOGICO DAMHA I SAO CARLOS, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA RUA CANDIDO PADIM, 454 - VILA PRADO - São Carlos/SP - CEP 13574-320","{'street': 'RUA RUA CANDIDO PADIM, 454, VILA PRADO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13574-320'}",False,False,"[{""street"": ""RUA RUA CANDIDO PADIM, 454, VILA PRADO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13574-320""}, {""street"": ""RUA RUA CANDIDO PADIM, 454, VILA PRADO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13574-320"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA RUA CANDIDO PADIM, 454, VILA PRADO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA JOSE CALIJURI, 296 - FUNDOS - JARDIM HIKARI - São Carlos/SP - CEP 13564-430","{'street': 'RUA JOSE CALIJURI, 296', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13564-430'}",True,False,"[{""street"": ""RUA JOSE CALIJURI, 296"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13564-430""}, {""street"": ""RUA JOSE CALIJURI, 296"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13564-430"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA JOSE CALIJURI, 296, São Carlos, SP, Brasil""]",no_valid_hit
"RUA PASSEIO DOS FLAMBOYANTS, 60 - SALA  406                 COND  TRIADE                    PREDIO SAO PAULO - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-352","{'street': 'RUA PASSEIO DOS FLAMBOYANTS, 60', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13561-352'}",True,False,"[{""street"": ""RUA PASSEIO DOS FLAMBOYANTS, 60"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13561-352""}, {""street"": ""RUA PASSEIO DOS FLAMBOYANTS, 60"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13561-352"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA PASSEIO DOS FLAMBOYANTS, 60, São Carlos, SP, Brasil""]",no_valid_hit
"RUA MANOEL JOSE SERPA, 127 - FUNDOS - PLANALTO PARAISO - São Carlos/SP - CEP 13562-070","{'street': 'RUA MANOEL JOSE SERPA, 127', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13562-070'}",True,False,"[{""street"": ""RUA MANOEL JOSE SERPA, 127"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13562-070""}, {""street"": ""RUA MANOEL JOSE SERPA, 127"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13562-070"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA MANOEL JOSE SERPA, 127, São Carlos, SP, Brasil""]",no_valid_hit
"RUA MARECHAL DEODORO, 2115 - EDIF EMILIO MANZANO;LOJA 15 - CENTRO - São Carlos/SP - CEP 13560-200","{'street': 'RUA MARECHAL DEODORO, 2115, EDIF EMILIO MANZANO;LOJA 15, CENTRO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-200'}",False,False,"[{""street"": ""RUA MARECHAL DEODORO, 2115, EDIF EMILIO MANZANO;LOJA 15, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-200""}, {""street"": ""RUA MARECHAL DEODORO, 2115, EDIF EMILIO MANZANO;LOJA 15, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-200"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA MARECHAL DEODORO, 2115, EDIF EMILIO MANZANO;LOJA 15, CENTRO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA DONA ALEXANDRINA, 1969 - CASA  B - VILA MONTEIRO (GLEBA1) - São Carlos/SP - CEP 13560-290","{'street': 'RUA DONA ALEXANDRINA, 1969, CASA B, VILA MONTEIRO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-290'}",False,False,"[{""street"": ""RUA DONA ALEXANDRINA, 1969, CASA B, VILA MONTEIRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-290""}, {""street"": ""RUA DONA ALEXANDRINA, 1969, CASA B, VILA MONTEIRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-290"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA DONA ALEXANDRINA, 1969, CASA B, VILA MONTEIRO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA ALEXANDRE PEDRAZZANI, 375 - SALA  2 - JARDIM NOVO HORIZONTE - São Carlos/SP - CEP 13571-512","{'street': 'RUA ALEXANDRE PEDRAZZANI, 375', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13571-512'}",True,False,"[{""street"": ""RUA ALEXANDRE PEDRAZZANI, 375"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13571-512""}, {""street"": ""RUA ALEXANDRE PEDRAZZANI, 375"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13571-512"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA ALEXANDRE PEDRAZZANI, 375, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA JOAO DE LOURENCO, 115 - PARQUE RESIDENCIAL MARIA STELLA FAGA - São Carlos/SP - CEP 13568-250","{'street': 'AV ENIDA JOAO DE LOURENCO, 115, PARQUE RESIDENCIAL MARIA STELLA FAGA, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13568-250'}",False,False,"[{""street"": ""AV ENIDA JOAO DE LOURENCO, 115, PARQUE RESIDENCIAL MARIA STELLA FAGA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13568-250""}, {""street"": ""AV ENIDA JOAO DE LOURENCO, 115, PARQUE RESIDENCIAL MARIA STELLA FAGA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13568-250"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA JOAO DE LOURENCO, 115, PARQUE RESIDENCIAL MARIA STELLA FAGA, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"PASSEIO DOS FLAMBOYANTS, 320 - COND  TRIADE              EDIF  LONDRES             CONJ  103 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-352","{'street': 'PASSEIO DOS FLAMBOYANTS, 320, COND TRIADE EDIF LONDRES CONJ 103, PARQUE FABER CASTELL I, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13561-352'}",False,False,"[{""street"": ""PASSEIO DOS FLAMBOYANTS, 320, COND TRIADE EDIF LONDRES CONJ 103, PARQUE FABER CASTELL I, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13561-352""}, {""street"": ""PASSEIO DOS FLAMBOYANTS, 320, COND TRIADE EDIF LONDRES CONJ 103, PARQUE FABER CASTELL I, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13561-352"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""PASSEIO DOS FLAMBOYANTS, 320, COND TRIADE EDIF LONDRES CONJ 103, PARQUE FABER CASTELL I, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA TEIXEIRA DE BARROS, 887 - ANDAR: 1; - VILA PRADO - São Carlos/SP - CEP 13574-033","{'street': 'AV ENIDA TEIXEIRA DE BARROS, 887', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13574-033'}",True,False,"[{""street"": ""AV ENIDA TEIXEIRA DE BARROS, 887"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13574-033""}, {""street"": ""AV ENIDA TEIXEIRA DE BARROS, 887"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13574-033"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA TEIXEIRA DE BARROS, 887, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA COMENDADOR ALFREDO MAFFEI, 2542 - BOX   023 - JARDIM GIBERTONI - São Carlos/SP - CEP 13561-270","{'street': 'AV ENIDA COMENDADOR ALFREDO MAFFEI, 2542', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13561-270'}",True,False,"[{""street"": ""AV ENIDA COMENDADOR ALFREDO MAFFEI, 2542"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13561-270""}, {""street"": ""AV ENIDA COMENDADOR ALFREDO MAFFEI, 2542"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13561-270"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA COMENDADOR ALFREDO MAFFEI, 2542, São Carlos, SP, Brasil""]",no_valid_hit
"RUA MIGUEL PETRONI, 4900 - CASA  19                  SALA  1 - RESIDENCIAL ELDORADO - São Carlos/SP - CEP 13563-691","{'street': 'RUA MIGUEL PETRONI, 4900, CASA 19 SALA 1, RESIDENCIAL ELDORADO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13563-691'}",False,False,"[{""street"": ""RUA MIGUEL PETRONI, 4900, CASA 19 SALA 1, RESIDENCIAL ELDORADO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13563-691""}, {""street"": ""RUA MIGUEL PETRONI, 4900, CASA 19 SALA 1, RESIDENCIAL ELDORADO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13563-691"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA MIGUEL PETRONI, 4900, CASA 19 SALA 1, RESIDENCIAL ELDORADO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA TREZE DE MAIO, 2876 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-647","{'street': 'RUA TREZE DE MAIO, 2876, JARDIM SAO CARLOS, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-647'}",False,False,"[{""street"": ""RUA TREZE DE MAIO, 2876, JARDIM SAO CARLOS, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-647""}, {""street"": ""RUA TREZE DE MAIO, 2876, JARDIM SAO CARLOS, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-647"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA TREZE DE MAIO, 2876, JARDIM SAO CARLOS, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA RUA ODETTE DE CAMPOS DAMHA, 77 - CHACARA SAO JOAO - São Carlos/SP - CEP 13569-220","{'street': 'RUA RUA ODETTE DE CAMPOS DAMHA, 77, CHACARA SAO JOAO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13569-220'}",False,False,"[{""street"": ""RUA RUA ODETTE DE CAMPOS DAMHA, 77, CHACARA SAO JOAO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13569-220""}, {""street"": ""RUA RUA ODETTE DE CAMPOS DAMHA, 77, CHACARA SAO JOAO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13569-220"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA RUA ODETTE DE CAMPOS DAMHA, 77, CHACARA SAO JOAO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA ALFEO AMBROGIO, 735 - FUNDOSSALA A - JARDIM MERCEDES - São Carlos/SP - CEP 13570-540","{'street': 'RUA ALFEO AMBROGIO, 735, FUNDOSSALA A, JARDIM MERCEDES, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13570-540'}",False,False,"[{""street"": ""RUA ALFEO AMBROGIO, 735, FUNDOSSALA A, JARDIM MERCEDES, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13570-540""}, {""street"": ""RUA ALFEO AMBROGIO, 735, FUNDOSSALA A, JARDIM MERCEDES, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13570-540"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA ALFEO AMBROGIO, 735, FUNDOSSALA A, JARDIM MERCEDES, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"PASSEIO DAS MAGNOLIAS, 121 - APT   81                  EDIF  WASSILY KANDINSKY - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-381","{'street': 'PASSEIO DAS MAGNOLIAS, 121', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13561-381'}",True,False,"[{""street"": ""PASSEIO DAS MAGNOLIAS, 121"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13561-381""}, {""street"": ""PASSEIO DAS MAGNOLIAS, 121"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13561-381"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""PASSEIO DAS MAGNOLIAS, 121, São Carlos, SP, Brasil""]",no_valid_hit
"RUA FRANCISCO DE OLIVEIRA PENTEADO, 120 - BOA VISTA - São Carlos/SP - CEP 13574-011","{'street': 'RUA FRANCISCO DE OLIVEIRA PENTEADO, 120, BOA VISTA, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13574-011'}",False,False,"[{""street"": ""RUA FRANCISCO DE OLIVEIRA PENTEADO, 120, BOA VISTA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13574-011""}, {""street"": ""RUA FRANCISCO DE OLIVEIRA PENTEADO, 120, BOA VISTA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13574-011"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA FRANCISCO DE OLIVEIRA PENTEADO, 120, BOA VISTA, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA ANTONIO RODRIGUES CAJADO, 1384 - SALA  B 2 A - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-291","{'street': 'RUA ANTONIO ROD RIGUES CAJADO, 1384', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-291'}",True,False,"[{""street"": ""RUA ANTONIO ROD RIGUES CAJADO, 1384"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-291""}, {""street"": ""RUA ANTONIO ROD RIGUES CAJADO, 1384"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-291"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA ANTONIO ROD RIGUES CAJADO, 1384, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA SAO CARLOS, 1553 - CENTRO - São Carlos/SP - CEP 13560-010","{'street': 'AV ENIDA SAO CARLOS, 1553, CENTRO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-010'}",False,False,"[{""street"": ""AV ENIDA SAO CARLOS, 1553, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-010""}, {""street"": ""AV ENIDA SAO CARLOS, 1553, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-010"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA SAO CARLOS, 1553, CENTRO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA ANDRE RINALDI PETRONI, 55 - SALA  2 - JARDIM PAULISTA - São Carlos/SP - CEP 13574-490","{'street': 'RUA ANDRE RINALDI PETRONI, 55', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13574-490'}",True,False,"[{""street"": ""RUA ANDRE RINALDI PETRONI, 55"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13574-490""}, {""street"": ""RUA ANDRE RINALDI PETRONI, 55"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13574-490"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA ANDRE RINALDI PETRONI, 55, São Carlos, SP, Brasil""]",no_valid_hit
