query,provider,latitude,longitude,display
"PASSEIO DAS PALMEIRAS, 520 - APT   37 TORRE 2 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-353",arcgis,-22.018685020515,-47.918060034475,"Passeio Das Palmeiras 520, Apartamento 37, Bloco 2, Bela Vista São-Carlense, São Carlos, São Paulo, 13561-353"
"AVENIDA QUARTO CENTENARIO, 265 - JARDIM CENTENARIO - São Carlos/SP - CEP 13564-140",arcgis,-21.998601998592,-47.907010675586,"Avenida Quarto Centenário 265, Jardim Centenário, São Carlos, São Paulo, 13564-140"
"RUA SAO JOAQUIM, 364 - SALA  C - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-300",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA ANGELO DO PRADO, 105 - QUADRA10                  LOTE  07 - LOTEAMENTO RESIDENCIAL VIDA NOVA SAO CARLOS - São Carlos/SP - CEP 13573-346",arcgis,-22.065764997185,-47.904489984691,"Rua Angelo Prado 105, Bela Vista São-Carlense, São Carlos, São Paulo, 13573-346"
"AVENIDA FRANCISCO PEREIRA LOPES, 2100 - BLOCO A                   APT   22 - PARQUE ARNOLD SCHIMIDT - São Carlos/SP - CEP 13564-002",arcgis,-22.004664988259,-47.901109982236,"Avenida Doutor Francisco Pereira Lopes 2100, Apartamento 22, São Carlos, São Paulo, 13564-002"
"AVENIDA OTTO WERNER ROSEL, 1191 - CASA  193                 COND  MORADAS 2 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA JOSE CALIJURI, 461 - PARQUE INDUSTRIAL - São Carlos/SP - CEP 13564-524",nominatim,-21.9935141,-47.900102,"Rua José Calijuri, Parque Industrial, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13654-350, Brasil"
"AVENIDA ITALO PAINO, 250 - SALA  02 - PARQUE INDUSTRIAL - São Carlos/SP - CEP 13564-610",arcgis,-21.98684846628,-47.901035354641,"Avenida Ítalo Paino 250, Jardim Hikare, São Carlos, São Paulo, 13564-610"
"RUA ORLANDO MARQUES, 201 - JARDIM NOVA SAO CARLOS - São Carlos/SP - CEP 13570-205",nominatim,-22.0329322,-47.8723927,"Rua Orlando Marques, Jardim Nova São Carlos, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13571-272, Brasil"
"RUA JOSE MISSALI, 111 - PLANALTO PARAISO - São Carlos/SP - CEP 13562-060",arcgis,-22.007457000207,-47.909764967817,"Rua Jose Missali 111, São Carlos, São Paulo, 13562-060"
"RUA EPISCOPAL, 1996 - EDIF  EDALHMITAP101 - CENTRO - São Carlos/SP - CEP 13560-049",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA EMILIO MARIO RIBAS, 284 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-305",arcgis,-21.994226892382,-47.922090177775,"Rua Emílio Mário Ribas 284, Loteamento Habitacional São Carlos Um, São Carlos, São Paulo, 13563-305"
"RUA BRUNO PANHOCA, 253 - JARDIM SAO PAULO - São Carlos/SP - CEP 13570-430",nominatim,-22.0358339,-47.8782305,"Rua Bruno Panhoca, Jardim São Paulo, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13570-390, Brasil"
"AVENIDA COMENDADOR ALFREDO MAFFEI, 1387 - SALA  28                  PAVMTOSUPERIOR - JARDIM SAO CARLOS - São Carlos/SP - CEP 13561-270",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA DOUTOR JOAQUIM INACIO DE MORAES, 260 - BLOCO 1;APT 502 - VILA IZABEL - São Carlos/SP - CEP 13570-782",arcgis,-22.030735012158,-47.883159968948,"Rua Doutor Joaquim Inacio De Moraes 260, Apartamento 502, Andar 4, Bloco 1, São Carlos, São Paulo, 13570-782"
"RUA JOSE FAVORETTO, 292 - JARDIM HIKARI - São Carlos/SP - CEP 13564-460",arcgis,-21.988889995026,-47.899377023754,"Rua Jose Favoretto 292, São Carlos, São Paulo, 13564-460"
"RUA JOAO VILLARI, 72 - JARDIM MERCEDES - São Carlos/SP - CEP 13570-550",arcgis,-22.029285990647,-47.882547000368,"Rua Joao Villari 72, São Carlos, São Paulo, 13570-550"
"RUA SANTA CRUZ, 650 - CENTRO - São Carlos/SP - CEP 13560-680",nominatim,-22.0233989,-47.8900154,"Rua Santa Cruz, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-294, Brasil"
"RUA DOUTOR DONATO DOS SANTOS, 191 - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-332",nominatim,-21.9970224,-47.8998583,"Rua Doutor Donato dos Santos, Jardim Nova Santa Paula, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13654-350, Brasil"
"RUA CARLOS FLEISCHMAN, 205 - SALA  01 - VILA IZABEL - São Carlos/SP - CEP 13570-771",arcgis,-22.033964014628,-47.882041990702,"Rua Carlos Fleischmann 205, São Carlos, São Paulo, 13570-771"
"RUA GENERAL OSORIO, 807 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-640",nominatim,-22.0218374,-47.8970478,"Rua General Osório, Jardim São Carlos, Núcleo Residencial Sílvio Vilari, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-640, Brasil"
"AVENIDA BRUNO RUGGIERO FILHO, 101 - CASA  63                  SALA  02 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-420",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA VITORIO GIOMETI, 735 - APT   11                  EDIF  ITAMAMBUCA - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-330",arcgis,-21.996509019284,-47.90009501758,"Rua Vitorio Giometti 735, Apartamento 11, Bloco 1, São Carlos, São Paulo, 13564-330"
"AVENIDA OTTO WERNER ROSEL, 811 - CASA  201 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"PASSEIO DAS CASTANHEIRAS, 431 - SALA: 111; EDIF: NOVA YORK; - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-384",arcgis,-22.019983552392,-47.91629210488,"Passeio das Castenheiras 431, São Carlos, São Paulo, 13561"
"AVENIDA MARIA CONSUELO BRANDAO TOLENTINO, 40 - JARDIM BICAO - São Carlos/SP - CEP 13575-718",arcgis,-22.026737011982,-47.912345001433,"Avenida Maria Consuelo Brandao Tolentino 40, Bela Vista São-Carlense, São Carlos, São Paulo, 13575-718"
"RUA JOSE BONIFACIO, 122 - FUNDOS - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13560-610",nominatim,-22.0260723,-47.8934396,"Rua Joaquim Evangelista de Toledo, Jardim São Carlos, Núcleo Residencial Sílvio Vilari, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-610, Brasil"
"RUA AFFONSO BOTELHO DE ABREU SAMPAIO, 649 - SETOR 025                 QUADRA077                 LOTE  013 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-307",arcgis,-21.996121984905,-47.91817997951,"Rua Affonso Botelho De Abreu Sampaio 649, São Carlos, São Paulo, 13563-307"
"RUA PAULO RODRIGO BERTACINI, 110 - PARQUE FHER - São Carlos/SP - CEP 13563-756",arcgis,-21.980705988584,-47.936237029702,"Rua Paulo Rodrigo Bertacini 110, São Carlos, São Paulo, 13563-756"
"RUA GENERAL OSORIO, 2018 - SALA  2 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-640",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA CELIO BARBOSA DA SILVA, 140 - SALA  SALA - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-060",arcgis,-22.00044298172,-47.904063010544,"Rua Celio Barbosa Da Silva 140, São Carlos, São Paulo, 13564-060"
"RUA NOVE DE JULHO, 1012 - SALA  4 - CENTRO - São Carlos/SP - CEP 13560-042",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA JESUINO DE ARRUDA, 1858 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-642",nominatim,-22.0195223,-47.8774342,"Rua Jesuino de Arruda, Jardim Cardinali, Loteamento D'Aquino, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13569-000, Brasil"
"AVENIDA MIGUEL DAMHA, 800 - COND  PAR. RES. DAMHA     SETOR 321 - PARQUE TECNOLOGICO DAMHA I SAO CARLOS - São Carlos/SP - CEP 13565-251",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA JOSE FERNANDES NUNES, 20 - VILA SANTA MADRE CABRINI - São Carlos/SP - CEP 13572-520",nominatim,-22.0497934,-47.8940882,"Rua José Fernandes Nunes, Vila Santa Madre Cabrini, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13572-082, Brasil"
"RUA GENERAL OSORIO, 1970 - SALA  02 - JARDIM CARDINALLI - São Carlos/SP - CEP 13569-532",arcgis,-22.021388016651,-47.880209958125,"Rua General Osorio 1970, São Carlos, São Paulo, 13569-532"
"RUA JOSUE MARQUES MARTINS, 2841 - FD A - V RANCHO VELHO - São Carlos/SP - CEP 13569-050",arcgis,-22.017531000086,-47.876536002325,"Rua Josue Marques Martins 2841, Vila Nery, São Carlos, São Paulo, 13569-050"
"RUA DOUTOR DUARTE NUNES, 697 - VILA BELA VISTA - São Carlos/SP - CEP 13575-350",nominatim,-22.0236763,-47.9013708,"Rua Doutor Duarte Nunes, Vila Bela Vista, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-300, Brasil"
"RUA BENJAMIN CONSTANT, 961 - VILA BOA VISTA - São Carlos/SP - CEP 13574-004",nominatim,-22.0358115,-47.8985554,"Rua Benjamin Constant, Vila Boa Vista II, Vila Boa Vista I, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-160, Brasil"
"RUA LUIZ ROHER, 44 - JARDIM RICETTI - São Carlos/SP - CEP 13570-002",nominatim,-22.0266498,-47.8777612,"Rua Luiz Roher, Jardim Ricetti, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13570-060, Brasil"
"RUA DOUTOR BERNARDINO DE CAMPOS, 288 - VILA PRADO - São Carlos/SP - CEP 13574-030",nominatim,-22.0298196,-47.8973289,"Rua Doutor Bernardino de Campos, Jardim São Carlos, Vila Prado, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-040, Brasil"
"RUA SORBONE, 16 - CENTREVILLE - São Carlos/SP - CEP 13560-760",nominatim,-22.0243492,-47.8848446,"Rua Sorbone, Centreville, Vila Lutfalla, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-760, Brasil"
"AVENIDA DOUTOR CARLOS BOTELHO, 1712 - CENTRO - São Carlos/SP - CEP 13560-250",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA AMERICO JACOMINO CANHOTO, 286 - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-350",nominatim,-21.9952489,-47.9000296,"286, Rua Américo Jacomino Canhoto, Jardim Nova Santa Paula, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13654-350, Brasil"
"RUA CLORINDA CEZARETTI MOURA, 75 - ROMEU SANTINI - São Carlos/SP - CEP 13575-862",nominatim,-22.028411,-47.9158504,"Rua Clorinda Cezaretti Moura, Conjunto Habitacional Doutor Romeu Santini (São Carlos VI), Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13561-352, Brasil"
"RUA AQUIDABAN, 196 - CENTRO - São Carlos/SP - CEP 13560-120",nominatim,-22.0142401,-47.8948118,"Rua Aquidaban, Jardim São Carlos, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-110, Brasil"
"RUA BERNARDINO FERNANDES NUNES, 1283 - BLOCO 1                   APT   174 - CIDADE JARDIM - São Carlos/SP - CEP 13566-490",arcgis,-21.993017998521,-47.891672965089,"Rua Bernardino Fernandes Nunes 1283, Apartamento 174, Andar 7, Bloco 1, São Carlos, São Paulo, 13566-490"
"RUA PADRE TEIXEIRA, 1667 - APT   152 A - CENTRO - São Carlos/SP - CEP 13560-210",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA EPISCOPAL, 2474 - BLOCO B;ANDAR 11;APT 113 - CENTRO - São Carlos/SP - CEP 13560-049",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA JOSE MISSALI, 886 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-405",arcgis,-22.004440017978,-47.915676975583,"Rua Jose Missali 886, São Carlos, São Paulo, 13562-060"
"AVENIDA SAO CARLOS, 571 - CENTRO - São Carlos/SP - CEP 13560-010",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA SAO JOAO BATISTA DE LA SALLE, 493 - JARDIM CARDINALLI - São Carlos/SP - CEP 13569-535",arcgis,-22.021833011891,-47.870677974015,"Rua Sao Joao Batista De La Salle 493, Vila Nery, São Carlos, São Paulo, 13569-535"
"AVENIDA GRECIA, 642 - SALA  01 - VILA PRADO - São Carlos/SP - CEP 13574-140",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA TREZE DE MAIO, 2589 - CENTRO - São Carlos/SP - CEP 13560-647",nominatim,-22.0188777,-47.9020763,"Rua Treze de Maio, Loteamento Parque dos Lilases, Núcleo Residencial Sílvio Vilari, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-649, Brasil"
"RUA PAULO ELIAS, 216 - JARDIM PAULISTANO - São Carlos/SP - CEP 13564-400",nominatim,-21.9957677,-47.8991236,"Rua Paulo Elias, Jardim Paulistano, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13654-350, Brasil"
"RUA SAO PAULO, 1691 - CENTRO - São Carlos/SP - CEP 13560-053",nominatim,-22.0146191,-47.8857746,"Rua São Paulo, Vila Elisabeth, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-053, Brasil"
"RUA JOSE CARLOS GONCALVES NETO, 31 - JARDIM NOVA SAO CARLOS - São Carlos/SP - CEP 13570-190",arcgis,-22.031129003517,-47.872247988299,"Rua Jose Carlos Goncalves Netto 31, São Carlos, São Paulo, 13570-190"
"RUA CONDE DO PINHAL, 2993 - SALA  02 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-648",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA ITALIA, 257 - VILA PRADO - São Carlos/SP - CEP 13574-240",nominatim,-22.0294341,-47.8939724,"Rua Itália, Vila Prado, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-040, Brasil"
"RUA PADRE FAUSTINO, 39 - JARDIM BANDEIRANTES - São Carlos/SP - CEP 13562-250",nominatim,-22.0020783,-47.9061781,"Rua Padre Faustino, Jardim Bandeirantes, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13561-250, Brasil"
"RUA SANTA GERTRUDES, 507 - VILA IZABEL - São Carlos/SP - CEP 13570-800",nominatim,-22.037991,-47.8786454,"Rua Santa Gertrudes, Vila Alpes, Vila Izabel, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13570-900, Brasil"
"RUA JOAO COZZA, 80 - JARDIM BOTAFOGO - São Carlos/SP - CEP 13575-430",nominatim,-22.0250987,-47.9103698,"Rua João Cozza, Jardim Botafogo, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-009, Brasil"
"RUA LIONS CLUB, 239 - CASA CASA DE ESQUINA - VILA MARINA - São Carlos/SP - CEP 13566-370",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA DOUTOR RAFAEL DE ABREU SAMPAIO VIDAL, 1254 - ANEXO S1 - VILA MONTEIRO - São Carlos/SP - CEP 13560-050",arcgis,-22.034976003708,-47.904599033252,"Rua Doutor Sebastiao De Abreu Sampaio 1254, Bela Vista São-Carlense, São Carlos, São Paulo, 13575-040"
"RUA CARLOS DEL NERO, 248 - JARDIM HIKARI - São Carlos/SP - CEP 13564-420",arcgis,-21.994351014492,-47.900413026987,"Rua Carlos Del Nero 248, São Carlos, São Paulo, 13564-420"
"AVENIDA ROMUALDO VILLANI, 241 - MZNINO01 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-651",arcgis,-21.987124770825,-47.927209700131,"Avenida Romualdo Villani 241, São Carlos, São Paulo, 13563-651"
"RUA QUINZE DE NOVEMBRO, 3195 - SALA  22 - CENTRO - São Carlos/SP - CEP 13560-240",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA CONDE DO PINHAL, 1080 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-648",nominatim,-22.0177506,-47.8857447,"Rua Conde do Pinhal, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-648, Brasil"
"RUA ANTONIO BLANCO, 472 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-020",nominatim,-22.0024505,-47.8855859,"Rua Antônio Blanco, Vila Costa do Sol, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13566-020, Brasil"
"RUA SAO JOAQUIM, 1439 - SALA  7 E8 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-300",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"PASSEIO DOS FLAMBOYANTS, 60 - COND  TRIADE 2            EDIF  SAO PAULO           CONJ  702 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-352",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA ANTONIO DOS SANTOS, 111 - CONJUNTO HABITACIONAL PLANALTO VERDE - São Carlos/SP - CEP 13573-329",arcgis,-22.063887995697,-47.908123958813,"Rua Antonio Dos Santos 111, Bela Vista São-Carlense, São Carlos, São Paulo, 13573-329"
"RUA ODEVAIR BACARO, 37 - MIRANTE DA BELA VISTA - São Carlos/SP - CEP 13574-700",nominatim,-22.0439953,-47.9094778,"Rua Odevair Bacaro, Mirante da Bela Vista, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13575-140, Brasil"
"RUA DOM PEDRO II, 1133 - APT   11 - CENTRO - São Carlos/SP - CEP 13560-235",arcgis,-22.016750980176,-47.887906975992,"Rua Dom Pedro Ii 1133, Apartamento 11, São Carlos, São Paulo, 13560-235"
"AVENIDA MIGUEL DAMHA, 800 - SETOR 10 UNID 159 - PARQUE TECNOLOGICO DAMHA I SAO CARLOS - São Carlos/SP - CEP 13565-251",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"PASSEIO DAS PALMEIRAS, 420 - APT   153 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-353",arcgis,-22.017955215264,-47.918735029126,"Passeio das Palmeiras 420, São Carlos, São Paulo, 13561"
"RUA JOSE DE ALENCAR, 561 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-000",nominatim,-22.0029663,-47.8900263,"Rua José de Alencar, Tijuco Preto, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13566-500, Brasil"
"RUA RAY WESLEY HERRICK, 475 - APT   306                 BLOCO 08 - JARDIM JOCKEY CLUBE - São Carlos/SP - CEP 13565-090",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA MARECHAL DEODORO, 1460 - APT   162                 SALA  02 - CENTRO - São Carlos/SP - CEP 13560-200",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA EPISCOPAL, 2292 - CENTRO - São Carlos/SP - CEP 13560-049",nominatim,-22.0145048,-47.8917374,"Rua Episcopal, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-200, Brasil"
"PASSEIO DAS CASTANHEIRAS, 431 - COND  TRIADE T NY UNID 411 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-384",arcgis,-22.019983552392,-47.91629210488,"Passeio das Castenheiras 431, São Carlos, São Paulo, 13561"
"AVENIDA COMENDADOR ALFREDO MAFFEI, 1399 - SALA  4 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13561-270",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA RAIMUNDO CORREA, 583 - VILA MARCELINO - São Carlos/SP - CEP 13570-591",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"ALAMEDA DOS HELIOTROPOS, 175 - CIDADE JARDIM - São Carlos/SP - CEP 13566-537",nominatim,-21.9980555,-47.8946901,"Alameda dos Heliótropos, CIdade Jardim, Cidade Jardim, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13566-537, Brasil"
"RUA NESTOR DE CAMPOS, 655 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-415",nominatim,-22.0029759,-47.9196596,"Rua Nestor de Campos, Parque Jardim Santa Felícia, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13562-101, Brasil"
"RUA DA AGROENERGIA, 193 - PARQUE ESPRAIADO - São Carlos/SP - CEP 13566-421",nominatim,-21.9896047,-47.873939,"Rua da Agroenergia, Parque do Espraiado, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13565-905, Brasil"
"RUA JULIA PAIXAO DAVID, 378 - RESIDENCIAL DEPUTADO JOSE ZAVAGLIA - São Carlos/SP - CEP 13573-566",nominatim,-22.0457393,-47.9241113,"Rua Julia Paixão David, Residencial Deputado José Zavaglia, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13573-276, Brasil"
"RUA FREDERICO MANZINI, 240 - SALA: 01; - VILA RANCHO VELHO - São Carlos/SP - CEP 13569-060",arcgis,-22.017032989309,-47.870186040117,"Rua Frederico Manzini 240, Vila Nery, São Carlos, São Paulo, 13569-060"
"RUA DONA MARIA JACINTA, 241 - VILA PUREZA C.MED - São Carlos/SP - CEP 13561-120",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA MIGUEL PETRONI, 2338 - SALA  03 - LOTEAMENTO HABITACIONAL SAO CARLOS 1 - São Carlos/SP - CEP 13563-470",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"AVENIDA DOUTOR PADUA SALLES, 12 - VILA SONIA - São Carlos/SP - CEP 13572-210",arcgis,-22.035120498709,-47.892787988198,"Avenida Doutor Pádua Salles 12, Jardim Cruzeiro do Sul, São Carlos, São Paulo, 13572-210"
"RUA ALBERTO LANZONI, 509 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-390",nominatim,-22.0031897,-47.9142187,"Rua Alberto Lanzoni, Parque Jardim Santa Felícia, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13562-100, Brasil"
"RUA JOSE BONIFACIO, 178 - FUNDOS178 - CENTRO - São Carlos/SP - CEP 13560-610",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA DOUTOR DOMINGOS THEODORO DE MENDONCA, 751 - JARDIM MERCEDES - São Carlos/SP - CEP 13570-501",arcgis,-22.029643017812,-47.885305987618,"Rua Doutor Domingos Theodoro De Mendonca 751, São Carlos, São Paulo, 13570-501"
"RUA LIBORIO MARINO, 639 - SALA  01 - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-340",arcgis,-21.995456000788,-47.896113026839,"Rua Liborio Marino 639, São Carlos, São Paulo, 13564-340"
"AVENIDA OTTO WERNER ROSEL, 1455 - CASA  520 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
